category,title,body,origin
핀테크 일반,"中 ‘핀테크 샛별’로 떠오른 까닭은?
",중국과 한국의 ‘핀테크 격차’는 어느 정도일까. 금융권에선 신도시 개발에 비유해 설명한다. 금융산업 발전이 늦었던 중국은 허허벌판에 신도시를 세우듯 새로운 핀테크 기업이 쉽게 자리 잡고 있다. 반면 한국은 기존 금융회사들이 이미 좋은 자리에 터를 잡고 있고 갖가지 규제로 막혀 있어 핀테크 기업들이 뛰어들 공간이 없다는 것이다. 금융 당국 관계자는 15일 “비어있는 땅에 도로를 깔고 아파트를 짓는 건 쉽지만 기존 건물을 허물고 새로 빌딩을 올리는 건 어려울 수밖에 없다”고 말했다. 임정욱 스타트업얼라이언스 센터장은 “국내 핀테크 기업은 자유롭고 혁신적인 시도를 하기가 어려운 상황”이라고 지적했다.,"중국은 글로벌 핀테크(금융과 정보기술의 융합) 산업에서 ‘떠오르는 별’이다. 정부가 적극적으로 금융규제를 풀면서 첨단 정보기술(IT)과 결합한 핀테크 기업이 잇따라 탄생하고 있다. 글로벌 컨설팅·회계법인 KPMG가 지난해 뽑은 세계 상위 10대 핀테크 기업 가운데 5곳이 중국 기업이었다. 1위는 간편결제 플랫폼 ‘알리페이’를 운영하는 중국의 앤트파이낸셜이다.

중국과 한국의 ‘핀테크 격차’는 어느 정도일까. 금융권에선 신도시 개발에 비유해 설명한다. 금융산업 발전이 늦었던 중국은 허허벌판에 신도시를 세우듯 새로운 핀테크 기업이 쉽게 자리 잡고 있다. 반면 한국은 기존 금융회사들이 이미 좋은 자리에 터를 잡고 있고 갖가지 규제로 막혀 있어 핀테크 기업들이 뛰어들 공간이 없다는 것이다. 금융 당국 관계자는 15일 “비어있는 땅에 도로를 깔고 아파트를 짓는 건 쉽지만 기존 건물을 허물고 새로 빌딩을 올리는 건 어려울 수밖에 없다”고 말했다. 임정욱 스타트업얼라이언스 센터장은 “국내 핀테크 기업은 자유롭고 혁신적인 시도를 하기가 어려운 상황”이라고 지적했다.

정부는 중국 핀테크 산업을 ‘롤 모델’로 꼽는다. 문재인 대통령은 지난 7일 서울시청에서 열린 인터넷전문은행 규제혁신 행사에서 “유럽연합(EU)이나 일본, 중국 등은 핀테크 경쟁에서 앞서가기 위해 혁신기업이 이끄는 인터넷은행을 활성화하고 있다”고 말했다. 이어 “지난해 말 중국을 방문했을 때 거리의 작은 가게에까지 확산된 모바일 결제, 핀테크산업을 보고 아주 놀랐다”고 덧붙였다. 당시 문 대통령은 현지의 한 식당에서 아침식사를 하고 나서 테이블 위 바코드에 스마트폰을 대고 계산하는 모습을 보고 “이걸로 결제가 되는 것인가”라며 노영민 주중대사에게 묻기도 했다."
핀테크 일반,"中이어 日도 핀테크 굴기...지난해 시장규모 10조 넘어
","야노리서치와 외신 등에 따르면 지난해 일본 핀테크 시장은 1조184억엔(약 10조2545억원)을 기록했다. 전년 대비 12.5% 증가했다. 2021년에는 1조8590억엔(약 18조7188억원)까지 증가할 것으로 전망됐다. 핀테크 시장 확대에 맞춰 법률, 기술, 물리적 환경이 새롭게 정비하고 있다. 일본은 은행법을 개정하면서 모든 금융 기관이 '전자 결제 등 대행 업체와의 제휴 및 협력에 관한 정책'을 준수하도록 했다. 프로젝트 형식의 규제 샌드박스를 도입, 인공지능과 블록체인 분야 규제를 대거 풀었다. 또 기간을 한정해 보다 신속한 대규모 실증 시범사업을 추진했다.","중국에 이어 일본이 핀테크 시장 굴기에 나섰다. 정부 지원에 힘입어 핀테크 투자와 시장 확대가 급물살을 타고 있다. 반면 한국은 각종 풀뿌리 규제로 인해 유관 시장에서 후발국으로 추락하고 있다. 

15일 일본 대형 리서치기관 야노리서치와 외신 등에 따르면 지난해 일본 핀테크 시장은 1조184억엔(약 10조2545억원)을 기록했다. 전년 대비 12.5% 증가했다. 2021년에는 1조8590억엔(약 18조7188억원)까지 증가할 것으로 전망됐다. 

핀테크 시장 확대에 맞춰 법률, 기술, 물리적 환경이 새롭게 정비하고 있다.

일본은 은행법을 개정하면서 모든 금융 기관이 '전자 결제 등 대행 업체와의 제휴 및 협력에 관한 정책'을 준수하도록 했다. 프로젝트 형식의 규제 샌드박스를 도입, 인공지능과 블록체인 분야 규제를 대거 풀었다. 또 기간을 한정해 보다 신속한 대규모 실증 시범사업을 추진했다.

기술 고도화를 위해 API(Application Programming Interface) 사업도 대거 확대했다.

일본 정부는 2020년까지 각 금융 기관 API 체제를 모두 정비하도록 주문했다. 향후 API 공개에 따른 새로운 비즈니스 모델 등장과 은행-핀테크 기업간 새로운 관계 설정에 나섰다.

물리적 환경도 대대적인 혁신에 돌입했다. 일본 내 핀테크 산업 거점이 새롭게 형성되거나 조성됐다. 이들 거점에는 비즈니스 매칭 등을 목적으로 한 밋업이 급증하고 있고, 해외주요 핀테크 거점과의 협력 체결이 연이어 성사시켰다. 이를 핀테크 기업의 글로벌 진출을 강화하는 통로로 활용한다. 민관 합동으로 일종의 클러스터를 조성해 핀테크산업 육성에 힘을 싣고 있다."
핀테크 일반,"간편송금 폭발적 성장…핀테크 주도권 변화하나
","금감원에 따르면 지난해 국내 7개 간편송금업체를 통한 거래건수는 2억3,633만건. 2016년보다 362.2% 늘어났습니다. 간편송금을 통해 거래된 금액도 11조9,541억원으로 전년보다 390% 가까이 증가했습니다. 올해 예상되는 거래건수는 이보다 더 많아진 3억 9,000만건, 액수는 28조원에 이릅니다. 특히 고객은 대부분 무료로 송금할 수 있는데, 업체는 거래마다 최대 450원에 달하는 비용을 은행에 지불해야합니다. 사실상 적자영업인 셈. 하지만 이는 간편송금을 통해 고객을 확보한 이후 다양한 핀테크 상품을 제공하려는 전략입니다.","간편송금 폭발적 성장…핀테크 주도권 변화하나

[앵커]

토스나 카카오페이 등 간편송금앱 많이 이용하실 텐데요.

지난해 간편송금 시장 규모가 전년도의 4배 가까이 증가한 것으로 나타났습니다.

올해는 더 늘어날 전망인데요.

업체들은 이를 통해 핀테크 시장에서 주도권을 잡는다는 계획입니다.

소재형 기자입니다.

[기자]

비밀번호를 누르고 버튼을 누르자 순식간에 송금이 끝납니다.

공인인증서 필요없이 비밀번호나 휴대전화 번호만으로 송금할 수 있는 간편송금입니다.

인증이 필요한 일반 은행의 앱과 간편송금앱입니다.

두 앱을 통해 송금에 걸리는 시간을 비교해보겠습니다.

이 같은 편리함 때문에 20,30대를 중심으로 간편송금 시장의 규모는 급성장하고 있습니다.

금감원에 따르면 지난해 국내 7개 간편송금업체를 통한 거래건수는 2억3,633만건. 2016년보다 362.2% 늘어났습니다.

간편송금을 통해 거래된 금액도 11조9,541억원으로 전년보다 390% 가까이 증가했습니다.

올해 예상되는 거래건수는 이보다 더 많아진 3억 9,000만건, 액수는 28조원에 이릅니다.

<조남희 / 금융소비자원장> “간편결제는 보다 더 비용적인 측면에서 적을 뿐만 아니라 손쉽게 편리하게…”

특히 고객은 대부분 무료로 송금할 수 있는데, 업체는 거래마다 최대 450원에 달하는 비용을 은행에 지불해야합니다.

사실상 적자영업인 셈. 하지만 이는 간편송금을 통해 고객을 확보한 이후 다양한 핀테크 상품을 제공하려는 전략입니다.

간편송금 시장을 통해 핀테크 산업에서 주도권을 쥐려는 물밑 경쟁이 치열합니다."
핀테크 일반,"美, 은행-핀테크 업체 경쟁시키고… 中·日, 벌써 인터넷전문銀 순익↑
","최근 미국 재무부는 도널드 트럼프 대통령의 행정명령에 따라 비은행금융기관, 핀테크, 혁신 금융에 대한 80여 개의 규제 권고 사항을 담은 보고서를 공개했다. 선진 금융시장인 미국도 혁신이 경제성장의 초석이고, 금융 혁신을 지원하는 규제환경 조성이 중요하다고 인정한 것이다. 이 보고서엔 혁신을 위한 규제 간소화, 서비스별 규제 현대화, 혁신 서비스를 위한 ‘샌드박스’ 도입, 소비자 금융정보의 효율적 사용과 책임 강화 등의 내용이 담겼다. 특히 미 통화감독청은 핀테크 업체에 특수목적 은행 자격 신청을 허용키로 해 주목된다. 본격적으로 기존 은행들과 핀테크 업체들의 경쟁을 불러일으키겠다는 의도로 보인다.","한국이 ‘재벌이 금융을 사금고화할 수 있다’는 일각의 우려 때문에 20년이 다 된 ‘은산분리’ 원칙을 깨지 못하고 진통을 겪고 있는 가운데 미국·중국·일본의 핀테크 규제 혁신과 인터넷전문은행 발전은 빠른 속도로 진행되고 있다. 최근엔 홍콩과 대만까지 인터넷전문은행에 문호를 활짝 열고 있어 주목된다. 

14일 금융권에 따르면 최근 미국 재무부는 도널드 트럼프 대통령의 행정명령에 따라 비은행금융기관, 핀테크, 혁신 금융에 대한 80여 개의 규제 권고 사항을 담은 보고서를 공개했다. 선진 금융시장인 미국도 혁신이 경제성장의 초석이고, 금융 혁신을 지원하는 규제환경 조성이 중요하다고 인정한 것이다. 

이 보고서엔 혁신을 위한 규제 간소화, 서비스별 규제 현대화, 혁신 서비스를 위한 ‘샌드박스’ 도입, 소비자 금융정보의 효율적 사용과 책임 강화 등의 내용이 담겼다. 특히 미 통화감독청은 핀테크 업체에 특수목적 은행 자격 신청을 허용키로 해 주목된다. 본격적으로 기존 은행들과 핀테크 업체들의 경쟁을 불러일으키겠다는 의도로 보인다.

최근 문재인 대통령이 칭찬했던 중국 핀테크 산업은 그 성장 속도가 무서운 수준이라는 평가가 나온다. 중국의 텐센트가 설립한 중국 인터넷전문은행 1호인 위뱅크는 지난해 순이익이 261% 증가했다. 8개 인터넷전문은행이 운영되고 있는 일본도 마찬가지다. 최근 6년간 일본 인터넷전문은행의 총자산은 120%, 당기순이익은 38%, 계좌 수와 대출액은 각각 92%, 280% 성장한 것은 물론, 직원 수 역시 같은 기간 2617명에서 5054명으로 늘어난 것으로 나타났다. 

대만도 최근 인터넷전문은행 활성화를 위해 은산분리 예외를 인정키로 했다. 대만 금융감독위원회는 인터넷전문은행의 성공을 위해 비금융주력자의 지분 취득을 50%까지 허용하는 안을 추진 중이다. 홍콩도 인터넷전문은행 도입을 추진하고 있다. 현재 스타트업부터 대기업까지 50여 개 기업이 참여 의사를 밝혔으며, 홍콩 금융당국은 내년 1분기 첫 인가를 내줄 것으로 알려졌다."
핀테크 일반,"[이슈분석]암호화폐 이어 해외송금 스타트업도 '주홍글씨' 낙인....줄도산 위기
","벤처투자 촉진에 관한 법률 제정안이 입법예고됐지만, 2019년 1월 국회 통과시 7월부터 발효된다. 그마저도 해외송금업체의 금융기관 지정 현행 법을 풀수 있는 개정이 별도 논의돼야 한다. 해외송금업체가 글로벌 시장 등에 진출하기 위해서는 대규모 자금이 필요하다. 20여개 기업은 은행 대비 수수료를 대폭 낮춘 핀테크 비즈니스 모델을 통해 대대적인 사업 확대를 진행 중이다.","정부 인증을 받은 기업이 자금조달 금지 기업으로 묶인 데에는 현실을 반영하지 못한 현행법 때문이다. 법이 시장을 따라가지 못했다. 

정부부처간 법률 개정이나 변경시, 제대로 된 협의 없이 진행됐다는 말이기도 하다. 

기재부 라이선스를 받은 기업이 금융기관으로 분류돼 벤처캐피털(VC) 투자를 못 받는 일은 현행법이 소관 부처별로 제각각 운영된 결과이기도 하다. 

모태펀드, 한국벤처투자펀드 등 준거법인 벤처기업육성에관한 특별조치법(벤특법), 중소기업창원지원법(창지법)은 소액해외송금업체를 금융실명법에 의거 금융기관, 즉 투자제한 업종으로 분류했다. 

벤처투자 촉진에 관한 법률 제정안이 입법예고됐지만, 2019년 1월 국회 통과시 7월부터 발효된다. 그마저도 해외송금업체의 금융기관 지정 현행 법을 풀수 있는 개정이 별도 논의돼야 한다. 

해외송금업체가 글로벌 시장 등에 진출하기 위해서는 대규모 자금이 필요하다. 20여개 기업은 은행 대비 수수료를 대폭 낮춘 핀테크 비즈니스 모델을 통해 대대적인 사업 확대를 진행 중이다. 

인프라 투자 등이 필수지만 법조항 하나로 모든 것이 묶였다.

벤특법과 창지법 제정 취지와도 어긋난다. 정부 라이선스 획득 기업이 오히려 주무부처 법에 묶여 투자를 받지 못하는 상황에 기업 뿐 아니라 VC 등 투자기관도 어이없어 하는 상황이다.

일부 해외송금 기업은 주무부처인 중기부에 유권해석 등을 통해 투자를 받게 해달라고 요청했지만, 법리 문제인 만큼 어쩔 수 없다는 답을 들어야 했다.

한 법무법인 관계자는 “현행 창지법 등의 입법 취지는 중소기업 창업투자사가 핀테크 기업에 투자를 허용하는 것이 골자인데, 이와는 정반대 현상이 발생했다”며 “근본 해결책은 현행 벤특법과 창지법 시행령을 조속히 개정하고. 금융기관의 주식 취득 금지 항목까지 풀어야 할 것”이라고 말했다. 

법률 상충으로 우수 핀테크 기업의 글로벌 사업에도 제동이 걸렸다. 해외 송금 사업은 국가간 송금 인프라를 선점하고, 해외 고객 확보 유무가 핵심이다.

일부 기업은 투자 받은 자금으로 CS센터 확충과 해외 인프라 확대 등 세부 계획까지 잡아놓았지만, 법 규제에 가로막혀 자포자기 상태에 빠졌다. 

그러는 사이 싱가포르, 호주 등 후발 송금 기업이 대규모 투자를 받아 사세를 확장하고 있다.

한 해외송금 기업 관계자는 “핀테크 기술을 활용한 다국적 해외송금 스타트업이 해당 정부 지원 아래 막대한 투자를 받아 사업을 확장 중”이라며 “이대로 가다간 블록체인 분야와 함께 해외송금 산업도 고사될 위기”라고 분위기를 전했다. 

업계는 지금이라도 정부부처간 현행 법의 불균형을 해소하기 위한 대책을 내놓아야 한다고 주장한다. 

유관 법규 개정이 어렵다면 유권해석과 금융당국 비조치의견 등을 통해 샌드박스 형태의 예외규정을 적용해야 한다는 것이다. 

혹은 해당 법규가 개정될 때까지 기재부 소액해외송금업 취득 기업에 한해 VC투자가 가능하도록 '창업투자회사 등의 등록 및 관리 규정'을 우선 인정하는 논의가 필요하다고 설명했다.

현행 중기부가 고시한 창투사 관리 규정에는 '중소벤처기업부장관이 인정해 고시하는 업종이란 기업의 IT관련 업무 수행으로 인한 매출액이 해당 기업 총매출액의 100분의 50 이상이면서 한국표준산업분류상 그 외 기타 금융지원 서비스업에 해당하는 기업은 자금지원 행위를 할 수 있다'고 명기했다. 이 역시 기존 벤특법, 창지법에는 위배되는 항목이다."
핀테크 일반,"은행 해외송금 까다로워진다
","최근 금융감독원은 외국환 취급 은행에 '외국환거래규정상 자본거래목적 분할송금 관련 의무사항 안내'라는 제목의 공문을 보내 분할송금 의심 거래에 대한 집중 모니터링을 당부했다. 공문에는 미화 3000달러 이내 소액 거래라도, 분할송금 이상거래가 의심되면서 총 합산 금액이 미화 3000달러를 초과하는 경우 거래당사자가 은행장의 확인을 받거나 자본거래 신고를 해야 한다는 내용이 담겼다.","금융당국이 금융사기 ㆍ자금세탁 방지를 위해 은행권 비대면 해외송금 거래 규정을 강화했다. 

14일 금융권에 따르면 최근 금융감독원은 외국환 취급 은행에 '외국환거래규정상 자본거래목적 분할송금 관련 의무사항 안내'라는 제목의 공문을 보내 분할송금 의심 거래에 대한 집중 모니터링을 당부했다. 

공문에는 미화 3000달러 이내 소액 거래라도, 분할송금 이상거래가 의심되면서 총 합산 금액이 미화 3000달러를 초과하는 경우 거래당사자가 은행장의 확인을 받거나 자본거래 신고를 해야 한다는 내용이 담겼다. 

즉, 소액이라도 불법적인 분할송금 의심되는 송금 거래 건에 대해서는 거래당사자가 오프라인 영업점을 방문해서 증빙서류 등을 제출하고 은행장의 확인을 받으라는 것이다.

국제적으로 자금세탁방지 기준이 강화되고 관련 제재 또한 엄격해지면서 금융당국이 국내 은행들의 물 샐 틈 없는 자금세탁방지 체제 마련을 요구하고 나선 것으로 해석된다.
이에따라 KEB하나은행은 지난 8일부터 비대면 해외송금시 수취인(받는사람) 기준으로 미화 5만달러를 초과할 경우 비대면 거래는 불가능하고 영업점을 통해서만 송금이 가능하도록 거래 규정을 변경했다.  

앞으로는 돈을 보내는 사람 기준으로 소액(3000달러 이하)이라도 한 사람 혹은 여러 사람이 동일한 사람에게 돈을 보내고 3개월내 이 금액이 5만 달러를 초과할 경우 이상거래로 보고 엄격하게 통제하겠다는 것이다. 

이 경우 송금자가 영업점을 방문해 거래목적을 밝히고, 증빙서류를 제출해야 한다. 기존에는 수취인을 기준으로 한 거래 제한 규정은 없었다. 국제적인 외국환 거래 기준 강화 추세를 반영하는 한편 금융당국의 권고에 따른 것이다. 

다른 은행들도 최근 국제적 기준에 맞춘 자금세탁방지 등 시스템 마련에 분주하다.

우리은행은 외국환거래 연간한도(5만달러) 계산에 비대면 소액(3000달러 이하) 송금거래도 포함하도록 하는 등 해외송금 거래를 엄격하게 관리하기 시작했다.

KB국민은행은 지난달 말 고객확인제도 및 실제소유자 확인 방법 등 전 직원을 대상으로 한 자금세탁방지업무 교육을 실시했다. 

시중은행 관계자는 ""최근 국내외적으로 금융사기가 빈발하고 국제적으로 금융권 준법감시 기준이 엄격해지면서 은행들도 강화된 시스템 마련을 위해 적극 노력하고 있는 것""이라며 ""외환거래에서 문제가 빈발하는 만큼 이 부분에 대한 강력한 조치를 시행하고 있다""고 말했다. "
간편결제,"뜨는 간편결제 시장…신세계, 롯데에 크게 앞서
","유통업체들이 이처럼 간편결제 시장에 집중하는 건 고객들의 편의를 위한 측면도 있지만 충성고객 확보 및 소비패턴 등 빅데이터 수집을 통한 미래 사업 구상이라는 전략적인 의미가 크다. 또 간편결제 사용처 확대를 통해 온라인 시장의 상승세를 오프라인으로 돌릴 수도 있다. 간편결제 시장 파이가 급성장 하고 있다는 점도 유통업체들이 주목하는 이유다. 한국은행의 ‘2018년 1분기중 전자지급서비스 이용 현황’에 따르면 올해 1분기 하루 평균 간편결제·송금 서비스 이용 규모는 418만건·1767억원이다. 전 분기 352만건·1461억원보다 각각 17.8%, 20.9% 늘어난 수치다. 지난해 1분기(165만건·623억원)에 비해서는 각각 세배 가까이 증가했다.","금융당국이 금융사기 ㆍ자금세탁 방지를 위해 은행권 비대면 해외송금 거래 규정을 강화했다. 

14일 금융권에 따르면 최근 금융감독원은 외국환 취급 은행에 '외국환거래규정상 자본거래목적 분할송금 관련 의무사항 안내'라는 제목의 공문을 보내 분할송금 의심 거래에 대한 집중 모니터링을 당부했다. 

공문에는 미화 3000달러 이내 소액 거래라도, 분할송금 이상거래가 의심되면서 총 합산 금액이 미화 3000달러를 초과하는 경우 거래당사자가 은행장의 확인을 받거나 자본거래 신고를 해야 한다는 내용이 담겼다. 

즉, 소액이라도 불법적인 분할송금 의심되는 송금 거래 건에 대해서는 거래당사자가 오프라인 영업점을 방문해서 증빙서류 등을 제출하고 은행장의 확인을 받으라는 것이다.

국제적으로 자금세탁방지 기준이 강화되고 관련 제재 또한 엄격해지면서 금융당국이 국내 은행들의 물 샐 틈 없는 자금세탁방지 체제 마련을 요구하고 나선 것으로 해석된다.
이에따라 KEB하나은행은 지난 8일부터 비대면 해외송금시 수취인(받는사람) 기준으로 미화 5만달러를 초과할 경우 비대면 거래는 불가능하고 영업점을 통해서만 송금이 가능하도록 거래 규정을 변경했다.  

앞으로는 돈을 보내는 사람 기준으로 소액(3000달러 이하)이라도 한 사람 혹은 여러 사람이 동일한 사람에게 돈을 보내고 3개월내 이 금액이 5만 달러를 초과할 경우 이상거래로 보고 엄격하게 통제하겠다는 것이다. 

이 경우 송금자가 영업점을 방문해 거래목적을 밝히고, 증빙서류를 제출해야 한다. 기존에는 수취인을 기준으로 한 거래 제한 규정은 없었다. 국제적인 외국환 거래 기준 강화 추세를 반영하는 한편 금융당국의 권고에 따른 것이다. 

다른 은행들도 최근 국제적 기준에 맞춘 자금세탁방지 등 시스템 마련에 분주하다.

우리은행은 외국환거래 연간한도(5만달러) 계산에 비대면 소액(3000달러 이하) 송금거래도 포함하도록 하는 등 해외송금 거래를 엄격하게 관리하기 시작했다.

KB국민은행은 지난달 말 고객확인제도 및 실제소유자 확인 방법 등 전 직원을 대상으로 한 자금세탁방지업무 교육을 실시했다. 

시중은행 관계자는 ""최근 국내외적으로 금융사기가 빈발하고 국제적으로 금융권 준법감시 기준이 엄격해지면서 은행들도 강화된 시스템 마련을 위해 적극 노력하고 있는 것""이라며 ""외환거래에서 문제가 빈발하는 만큼 이 부분에 대한 강력한 조치를 시행하고 있다""고 말했다. "
간편결제,"중국 핀테크업계, 블록체인 기반 모바일 결제 박차
",BOC와 유니온페이는 모바일 뱅킹용 빅데이터와 분산장부(Distributed ledger) 기술을 함께 개발한다. 특히 유니온페이는 이번 파트너십을 통해 자사 모바일 결제 서비스인 퀵패스(Quick Pass)에 QR코드 결제 및 송금 기능을 추가할 예정이다. 앞서 6월 25일 알리페이(Alipay)는 자회사 앤트파이낸셜(Ant Financial)을 통해 블록체인 기반 국가간 송금시스템을 발표했다. 송금을 위한 블록체인 플랫폼으로는 지캐시(Zcash)를 차용했다. 또 지난 13일에는 텐센트(Tencent)가 자사 모바일 결제 서비스 위챗페이(Wechat Pay)에 블록체인 기반 전자 영수증 발급을 추가했다.,"중국 핀테크 기업들이 모바일 결제 시스템에 블록체인을 속속 도입하고 있다.

15일(현지시간) 중국국영은행(Bank of China, 이하 BOC)과 유니온페이(China UnionPay)는 블록체인 모바일 결제 시스템 개발을 위해 파트너십을 체결했다.

BOC와 유니온페이는 모바일 뱅킹용 빅데이터와 분산장부(Distributed ledger) 기술을 함께 개발한다. 특히 유니온페이는 이번 파트너십을 통해 자사 모바일 결제 서비스인 퀵패스(Quick Pass)에 QR코드 결제 및 송금 기능을 추가할 예정이다.

앞서 6월 25일 알리페이(Alipay)는 자회사 앤트파이낸셜(Ant Financial)을 통해 블록체인 기반 국가간 송금시스템을 발표했다. 송금을 위한 블록체인 플랫폼으로는 지캐시(Zcash)를 차용했다. 또 지난 13일에는 텐센트(Tencent)가 자사 모바일 결제 서비스 위챗페이(Wechat Pay)에 블록체인 기반 전자 영수증 발급을 추가했다."
간편결제,"삼성 페이, 카카오뱅크, 토스 사용자 일년전과 비교해 53% ↑
",와이즈앱은 지난 7월 한국인이 가장 많이 사용한 안드로이드 스마트폰의 금융/결제 앱은 ‘삼성 페이’로 월 사용자가 작년 5월 578만 명에서 올 7월 886만 명으로 53%가 증가했다고 밝혔다.  금융/결제 앱 2위는 ‘NH 스마트뱅킹’으로 작년 동월 482만 명에서 10% 증가한 532만 명이었다. 3위는 ‘KB국민은행’으로 454만 명이었다. 4위는 ‘ISP/페이북’으로 398만 명이었다. 5위는 ‘카카오뱅크’로 349만 명이었다. 6위는 ‘토스’로 342만 명이었다. 7위는 ‘신한 쏠’로 337만 명이었다.,"지난 7월 한 달 동안 ‘삼성 페이’ 앱을 한 번이라도 이용한 안드로이드 사용자는 886만 명이었다. 지난해 같은 기간 578만 명이 쓰던 것보다 올 7월 886만 명으로 늘어 월 사용자가 53% 증가했다.

14일 앱분석 업체 와이즈앱은 지난 7월 한국인이 가장 많이 사용한 안드로이드 스마트폰의 금융/결제 앱은 ‘삼성 페이’로 월 사용자가 작년 5월 578만 명에서 올 7월 886만 명으로 53%가 증가했다고 밝혔다.  금융/결제 앱 2위는 ‘NH 스마트뱅킹’으로 작년 동월 482만 명에서 10% 증가한 532만 명이었다.

3위는 ‘KB국민은행’으로 454만 명이었다. 4위는 ‘ISP/페이북’으로 398만 명이었다. 5위는 ‘카카오뱅크’로 349만 명이었다. 6위는 ‘토스’로 342만 명이었다. 7위는 ‘신한 쏠’로 337만 명이었다.

위 조사는 와이즈앱이 지난 한 달 동안 전국 23,000명의 안드로이드 스마트폰 사용자 표본조사로 실시했다."
간편결제,"다날, 기업 맞춤 ‘오픈형 간편결제 서비스’ 출시
",온라인 간편결제 시장이 꾸준히 성장함과 함께 기업들이 자사의 간편결제 서비스를 잇따라 내놓고 있다. 다날은 자사페이를 원하지만 결제 서비스 개발이 부담스러운 기업을 위해 간편하게 연동할 수 있는 간편결제 서비스를 제공한다. 오픈형 간편결제 서비스는 휴대폰 혹은 신용카드 결제 시 최초 1회만 간편결제 가입과 비밀번호 등록을 마치면 이후 결제 과정에서는 본인이 입력한 비밀번호만으로 간편하게 이용할 수 있다. ,"글로벌 결제전문 기업 다날은 자사페이를 원하는 기업고객을 위한 '오픈형 간편결제 서비스’를 선보인다고 17일 밝혔다. 

온라인 간편결제 시장이 꾸준히 성장함과 함께 기업들이 자사의 간편결제 서비스를 잇따라 내놓고 있다. 다날은 자사페이를 원하지만 결제 서비스 개발이 부담스러운 기업을 위해 간편하게 연동할 수 있는 간편결제 서비스를 제공한다.  

오픈형 간편결제 서비스는 휴대폰 혹은 신용카드 결제 시 최초 1회만 간편결제 가입과 비밀번호 등록을 마치면 이후 결제 과정에서는 본인이 입력한 비밀번호만으로 간편하게 이용할 수 있다.  

다날 관계자는 “간편결제 시장이 급증하면서 자사페이를 원하는 기업이 많아졌다”며 “다날의 오픈형 간편결제 서비스를 통해 결제시스템을 직접 개발하지 않고도 빠르고, 안정적으로 자사페이를 도입할 수 있다”고 말했다.  

이어 “이번에 출시한 오픈형 간편결제 서비스 확대에 따른 다날의 매출증대도 기대 된다”고 덧붙였다."
